date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
01/04/2023,Illinois St.,67,Indiana St.,76,-7,-4.53,-5.15,-5.95,-5.14,-3.94,-6.97,-5.5,-6.62,-2,1.86,-6.84,-5,0,-6.1,-2.29,-5.4,,,-11,,,-0.8,-2.72,-4,-3.6
01/04/2023,Illinois-Chicago,71,Belmont,77,-5,-3.42,-3.31,-4.22,-3.31,-1.92,-0.13,-4,-5.15,-7,1.84,-3.84,-4.1,0,-1.9,-1.38,-5.1,,,10,,,-4.83,-0.46,-4,-4.1
01/04/2023,Massachusetts,90,Saint Louis,81,-3,-1.91,-2.55,-3.26,-2.3,-1.67,-2.54,-3,-3.66,-1,1.61,-2.31,-5,0,1.7,0.92,-2.4,,,3,,,-1.86,-1.62,-2,-1
01/04/2023,Mercer,52,Wofford,53,1.5,2.1,1.16,0.46,1.69,1.67,1.56,1.5,2.83,2,0.99,1.61,3.6,0,3.6,3.68,1.4,,,4,,,0.99,2.31,2,3.1
01/04/2023,Michigan,79,Penn St.,69,4.5,3,3.74,3.69,3.36,3.85,-2.64,2.5,3.98,4,1.87,2.02,5.1,0,3.2,1.39,2.8,,,-6,,,5.05,,2,3.5
01/04/2023,Murray St.,67,Bradley,58,-5,-4.21,-5.24,-6.4,-5.79,-2.85,-4.52,-3.5,-2.67,-2,2.72,-9.43,-4.5,0,-5.4,-3.51,-4.7,,,-1,,,1.1,0.35,-8,-3.8
01/04/2023,NC Greensboro,73,Chattanooga,61,1.5,1.25,1.72,1.63,1.85,1.44,1.22,1.5,2.15,1,1.19,0.74,2.2,0,3,-0.07,1.1,,,-3,,,1.02,-2.29,1,2.3
01/04/2023,Nevada,80,Colorado St.,69,4,6.22,5.24,4.93,4.68,6.13,9.21,5.5,3.75,7,1.76,7.21,5.6,0,8.9,9.02,5.5,,,10,,,3.82,,6,6.3
01/04/2023,North Carolina,88,Wake Forest,79,10,9.66,9.21,8.82,10.16,8.68,5.44,10.5,10.99,10,1.62,10.37,9,0,12.1,9.19,10.4,,,6,,,8.48,,10,12.1
01/04/2023,North Carolina A&T,79,Charleston,92,-11.5,-10.02,-9.86,-10.09,-9.47,-10.15,-10.9,-10,-10.09,-7,2.36,-14.2,-11.2,0,-7.8,-7.25,-9.3,,,-15,,,-7.34,-15.29,-12,-8.4
01/04/2023,North Carolina St.,84,Duke,60,-4.5,-2.9,-3.29,-3.97,-2.8,-2.71,-4.37,-2.5,-3.45,-4,1.15,-2.1,-4.1,0,-1.1,-1.09,-2.2,,,1,,,-4.47,,-2,-1.8
01/04/2023,Northwestern,73,Illinois,60,-3.5,-1.32,-1.85,-2.29,-2.29,-1.01,-2.23,-2,-2.52,0.01,1.21,-0.59,-3.1,0,0.8,0.36,-1,,,2,,,-2.18,,-2,0.1
01/04/2023,Oklahoma,60,Iowa St.,63,3,2.37,2.29,1.8,2.2,3.07,-0.08,3.5,2.45,4,1.41,0.12,4.6,0,0.7,2.73,2.6,,,-4,,,4.35,3.54,1,2.5
01/04/2023,Prairie View,62,Southern,66,2,1.65,1.61,0.94,1.15,3.1,2.48,1.5,1.1,0.01,1.45,2.03,4.8,0,-0.5,0.24,0.6,,,7,,,1.08,2.7,4,1.1
01/04/2023,Providence,73,Connecticut,61,-5,-5.26,-3.83,-3.45,-4.79,-3.64,-5.43,-6,-6.4,-2,2.24,-10.42,-5.6,0,-8.5,-4.22,-6.6,,,-4,,,-1.51,-5.83,-6,-5.9
01/04/2023,Radford,60,South Carolina Upstat,65,8.5,10.36,9.58,9.49,11.4,7.61,14.79,9,8.69,10,2.62,13.89,8,0,14.8,11.33,9.2,,,15,,,7.19,6.36,12,11.5
01/04/2023,Rhode Island,82,Fordham,79,2.5,1.32,1.48,2.03,1.46,0.05,-0.82,1.5,2.76,2,1.59,-0.04,1.7,0,0.9,0.55,2,,,-7,,,5.02,-1.74,1,2.8
01/04/2023,Richmond,73,George Washington,63,8.5,9.95,9.71,9.72,9.49,9.58,9.03,9,8.01,13,1.54,8.57,8.2,0,11.2,11.37,8.9,,,9,,,9.36,12.97,9,11.1
01/04/2023,SW Missouri St.,85,Evansville,62,14,16.15,15.85,16.41,15.95,14.44,15.41,15.5,12.91,18,1.57,19.19,15,0,17.3,16.27,15.2,,,20,,,14.71,17.22,18,16.5
01/04/2023,Samford,87,VMI,78,13.5,11.5,12.38,11.81,13.65,12,8.18,13,13.58,9,2.57,15.86,13.4,0,8.4,10.19,12.2,,,19,,,6.93,14.18,9,13.2
01/04/2023,South Florida,64,Temple,68,2,0.29,0.28,0.12,0.42,0.13,-0.18,1.5,-1.57,1,1.43,0.59,-1.5,0,3,2.82,0.4,,,-1,,,-0.83,-2.3,1,1.2
01/04/2023,Southern Illinois,53,Drake,49,1,1.57,1.31,1.39,1.67,0.41,1.95,1,-1.14,1,1.2,3.18,1.6,0,2.1,1.25,1.4,,,6,,,0.22,2.15,4,2.7
01/04/2023,St. Bonaventure,73,George Mason,69,0,0.96,0.38,-0.16,0.44,1.04,-0.04,1,1.12,3,2.47,-1.44,-1,0,0.8,-0.62,0.1,,,4,,,4.64,7.97,-2,1.1
01/04/2023,Stephen F. Austin,69,New Mexico St.,60,2.5,0.69,0.88,1.43,-0.24,0.53,0.17,1.5,2.23,3,2.22,-2.79,2.1,0,1.9,5.15,0.7,,,6,,,-2.57,-2.85,-1,2.4
01/04/2023,Texas A&M Corpus,91,Incarnate Word,61,14,13.03,13.16,12.68,13.77,13.16,12.52,14,12.42,15,1.56,15.72,12.7,0,11.6,11.53,12.7,,,13,,,9.98,15.97,12,13.6
01/04/2023,Texas Southern,72,Grambling St.,85,2.5,1.96,3.02,3.28,2.95,2.37,-0.97,2,2.02,2,1.77,-0.77,3.4,0,-0.8,1.62,1.1,,,-7,,,5.45,3.8,1,1.9
01/04/2023,Tulane,93,Tulsa,77,13.5,12.06,10.66,12.03,9.73,8.84,12.91,12.5,11.08,13,2.5,13.49,11.7,0,15.3,15.86,12.4,,,13,,,6.23,,14,13.6
01/04/2023,Valparaiso,67,Northern Iowa,69,-3,-3.95,-3.77,-4.41,-3.98,-2.64,-6.78,-2.5,-2.03,-3,1.35,-6.68,-4.5,0,-3.8,-2.87,-4.1,,,3,,,-2.97,-5.04,-4,-2.7
01/04/2023,Virginia Tech,65,Clemson,68,6,5.29,3.27,1.18,4.73,5.17,0.87,6.5,8.1,5,2.21,5.84,7.9,0,7.5,6.14,5.6,,,10,,,4.54,7.94,4,6.8
01/04/2023,Winthrop,82,Presbyterian,72,6,7.75,7.24,5.94,7.98,8.89,9.43,6.5,7.1,8,1.06,6.97,8.7,0,8.1,8.31,6.6,,,9,,,8.38,,6,8.6
01/06/2023,Ball St.,70,Akron,63,2.5,1.31,2.5,1.41,3.29,3.49,0.16,1,-0.36,-1,2.52,2.17,0.3,0,5.3,3.64,0.9,,,5,,,-0.6,-5.39,3,2.2
01/06/2023,Brown,68,Harvard,70,0,1.29,-0.02,0.25,-0.98,-0.07,3.9,1,-0.9,4,2.08,-1.13,-0.9,0,5.5,3.25,1,,,-1,,,1.42,1.19,1,3.2
01/06/2023,California,92,Stanford,70,-8.5,-6.25,-5.91,-6.72,-5.65,-5.23,-8.16,-7.5,-7.56,-5,1.24,-6.81,-6.8,0,-5.8,-6.85,-7.2,,,-10,,,-3.05,,-6,-7
01/06/2023,Columbia,49,Princeton,68,-11.5,-9.83,-9.94,-9.55,-11.08,-10.15,-9.51,-10.5,-10.79,-8,2.37,-13.04,-11.2,0,-5.3,-6.58,-10.5,,,-9,,,-9.27,-15.31,-8,-9.1
01/06/2023,Cornell,88,Pennsylvania,69,3.5,5.24,3.35,3.1,3.37,3.45,10.69,3,4.91,9,2.44,5.03,3.9,0,8.6,6.75,3.9,,,-3,,,2.88,,4,5.7
01/06/2023,Fairfield,69,Niagara,77,3,2.79,2.71,3.34,2.4,1.26,1.83,3,3.78,3,0.87,2.18,3,0,3.9,3.88,2.1,,,2,,,2.38,,2,4.1
01/06/2023,Manhattan,57,Canisius,64,0,-0.61,0.6,-0.17,0.27,2.14,-2.63,-1,-2,-2,1.72,-3.98,0.3,0,-1.3,1.89,-1.2,,,7,,,0.8,,-2,0.1
01/06/2023,Marist,57,Iona,84,-12,-14.21,-12.69,-13.2,-13.23,-11.64,-16.79,-13.5,-14.5,-14,2.56,-20.85,-15.6,0,-15,-14.08,-15.1,,,-18,,,-9.11,,-14,-13.4
01/06/2023,Northern Kentucky,63,Oakland,64,7,7.07,6.57,5.26,7.01,8.37,5.67,6.5,7.45,9,1.49,8.64,8.5,0,7.5,6.03,6,,,11,,,3.99,,9,7.1
01/06/2023,Rider,63,Quinnipiac,72,-1,1.24,1.03,1.28,1.12,0.02,2.51,2,0.96,2,1.33,-0.28,-1.8,0,1.8,4.04,0.7,,,-6,,,2.29,0.76,1,2.4
01/06/2023,Siena,70,St. Peter's,60,8,8.83,10.09,10.16,10.33,9.35,11.2,8,7.95,6,2.79,13.25,7.6,0,12.1,8.73,8.5,,,5,,,3.57,2.91,10,9.5
01/06/2023,Toledo,102,Western Michigan,74,16,14,12.36,10.78,12.46,15.41,11.68,15.5,14.49,13,2.15,15.48,18.4,0,13.1,14.06,13.6,,,24,,,13.8,18.22,12,15.1
01/06/2023,Wright St.,90,Detroit,85,4.5,4.49,3.89,4.54,3.23,2.89,5,3,4.08,9,1.68,2.57,4.5,0,4.8,5.1,3.1,,,5,,,6.23,5.35,2,5.5
01/06/2023,Yale,77,Dartmouth,81,16.5,17.88,18.01,17.54,19.01,17.71,17.73,16,15.99,15,2.97,23.7,14.1,0,22.5,20.61,17.8,,,22,,,12.74,,16,19.8
01/07/2023,Abilene Christian,72,Southern Utah,74,2.5,1.12,1.82,2.13,0.99,1.69,-3.08,1.5,1.34,5,2.16,-2.59,2.3,0,-0.5,4.04,0.3,,,4,,,1.59,3.01,-1,0.9
01/07/2023,Alabama,78,Kentucky,52,4.5,6.45,6.37,6.34,5.76,6.68,8.03,5.5,4.94,8,1.97,3.34,5.7,0,10.7,6.28,6.8,,,2,,,2.55,,8,7.2
01/07/2023,Alcorn St.,89,Alabama A&M,76,5.5,6.15,6.05,3.91,6.44,9.68,6.33,5,6.07,6,2.25,3.47,7.3,0,10.4,8.08,5.6,,,8,,,5.21,6.02,1,6.9
01/07/2023,Arizona,61,Washington St.,74,12,13.25,12.4,10.93,12.18,15.2,12.6,12.5,12.98,12,1.6,15.97,14.5,0,15.8,14.44,13.1,,,15,,,10.93,12.67,12,14.3
01/07/2023,Arkansas Pine Bluff,70,Texas Southern,66,-5.5,-4.8,-6.01,-6.32,-5.34,-6.69,-5.11,-5.5,-5.43,-6,2.41,-5,-8.1,0,-1.9,-1.36,-5.3,,,6,,,-6.98,,1,-3.5
01/07/2023,Arkansas-Little Rock,68,SE Missouri St.,74,-1.5,-2.18,-0.73,0.04,-2.21,-1.3,-5.4,-2,-2.05,-3,2.04,-5.25,-1.6,0,-5.5,0.7,-2.7,,,3,,,0.92,-1.54,-4,-1.2
01/07/2023,Auburn,72,Arkansas,59,2.5,-0.55,-1.21,-2.21,-0.61,-0.16,-2.81,1,1.65,1,1.68,-3.51,0.2,0,-1.6,2.24,-0.7,,,2,,,1.68,-1.21,-2,0.5
01/07/2023,Austin Peay,86,Central Arkansas,62,7.5,7.59,8.16,8.19,8.19,7.72,3.98,8.5,7.06,9,1.62,8.61,7.6,0,8.3,8.58,8.6,,,8,,,5.88,4.01,8,9.5
01/07/2023,Baylor,95,Kansas St.,97,7,5.07,4.86,3.38,6.78,5.59,0.03,6,7.95,4,2.51,1.86,5.9,0,3.3,9.35,5,,,-4,,,7,7.28,2,6.8
01/07/2023,Belmont,74,SW Missouri St.,61,3,0.33,-0.27,-0.57,-1.44,1.11,-3.1,1.5,1.88,3,1.68,-2.65,0.3,0,0.3,1.71,0.6,,,-4,,,1.41,-0.2,1,2.2
01/07/2023,Boise St.,82,Utah St.,59,1.5,0.96,1.92,1.75,1.76,1.99,1.12,1,-0.82,1,1.66,-1.44,-0.9,0,0.6,2.68,-0.4,,,1,,,1.68,4.96,-1,0.4
01/07/2023,Boston College,64,Duke,65,-8.5,-10.81,-10.47,-10.76,-11.4,-9.34,-13.35,-10,-12.15,-10,1.35,-13.29,-9.6,0,-11.7,-9.11,-10.3,,,-11,,,-9.37,,-11,-10.3
01/07/2023,Bowling Green,88,Ohio,79,-3,-3.27,-3.14,-3.37,-3.06,-3.15,-3.13,-3,-3.17,-5,0.91,-3.6,-3.4,0,-4.6,-4.37,-3.4,,,-3,,,-1.49,-3.38,-2,-2.1
01/07/2023,Bradley,88,Valparaiso,66,16.5,16.51,15.35,15.07,16.58,14.43,17.83,15.5,14.19,18,2.52,21.26,14.3,0,20.2,18.11,16,,,17,,,11.02,16.09,18,17.8
01/07/2023,Brown,77,Dartmouth,70,6,7.18,7.66,7.95,6.89,7.48,6.15,7.5,6.07,4,1.32,8.59,7.8,0,8.9,6.66,8.2,,,18,,,5.42,,8,7.9
01/07/2023,Buffalo,80,Northern Illinois,62,10.5,11.77,11.13,10.81,11.25,11.3,10.81,10,9.38,16,2.01,12.58,10.5,0,15.1,15.34,9.7,,,17,,,11.13,11.49,10,11.8
01/07/2023,Cal Poly SLO,57,UC Santa Barbara,62,-7,-6.65,-8.25,-9.09,-7.07,-8.16,-6.07,-6.5,-6.24,-7,1.63,-6.52,-8.6,0,-3.1,-7.82,-7.1,,,-2,,,-6.73,-5.3,-4,-5.4
01/07/2023,Cal Riverside,68,CS Northridge,45,10,11.87,12.42,11.53,12.01,14.5,12.29,10,10.37,13,1.48,11.44,11.1,0,13.8,11.33,,,,16,,,9.82,13.43,9,12
01/07/2023,Cal St. Fullerton,79,Hawaii,72,-3,-1.69,-1.8,-1.87,-1.53,-2.26,-2.14,-1.5,-2.76,0.01,1.92,-4.94,-5.8,0,0.2,0.99,-2,,,-6,,,0.94,,-2,-0.4
01/07/2023,Charleston,75,Delaware,64,12.5,12.49,12.12,12.57,11.61,11.47,13.22,11.5,12.29,12,1.99,15.81,11.6,0,16,13.59,11.6,,,19,,,7.41,,13,13.1
01/07/2023,Chattanooga,85,VMI,78,16.5,14.67,13.26,12.04,14.21,14.54,12.83,15.5,16.03,16,1.93,16.9,15.9,0,17,16.76,14.4,,,18,,,11.08,15.37,12,16.4
01/07/2023,Cleveland St.,82,Wisconsin-Green Bay,77,14,15.25,14.28,13.68,15.37,14.1,13.78,15.5,13.46,17,2.46,19.92,12.1,0,17.6,16.3,15.1,,,20,,,9.98,17.08,18,16.2
01/07/2023,Colorado,62,Oregon St.,42,14,14.94,12.35,10.94,13.66,13.6,14.13,13.5,13.45,18,2.55,17.27,14.6,0,19.4,16.02,16,,,12,,,10.11,16.14,16,17.3
01/07/2023,Colorado St.,79,Fresno St.,57,6.5,5.82,5.33,3.89,6.98,6.35,4.18,5.5,5.96,4,1.69,5.76,7.3,0,9.9,6.58,4.6,,,9,,,4.44,8.03,4,5.8
01/07/2023,Columbia,55,Pennsylvania,84,-9,-7.5,-9.14,-9.49,-9.12,-8.88,-5.04,-8.5,-9.54,-5,2.05,-8.28,-8.4,0,-3.3,-5.38,-8.7,,,-7,,,-7.86,-9.5,-5,-7.4
01/07/2023,Connecticut,69,Creighton,60,7.5,7.85,6.92,6.22,6.65,8.02,6.68,8,7.43,10,1.85,8.73,5.8,0,11.8,9.43,7.9,,,9,,,4.42,9.65,7,8.9
01/07/2023,Coppin St.,85,South Carolina St.,73,6.5,7.47,8.28,7.36,8.78,9.19,6.99,7.5,7.46,2,1.93,8.9,9.2,0,8.8,9.3,6.5,,,10,,,5.27,5.76,7,8.7
01/07/2023,Cornell,68,Princeton,75,2.5,3.77,3.24,3.84,2.29,2.78,8.42,2.5,3,6,2.02,2.36,3.3,0,6.6,5.32,2.1,,,-3,,,1.96,,1,4.4
01/07/2023,Drake,82,Murray St.,64,10,7.25,6.9,6.09,7.53,7.6,2.8,8.5,9.92,6,2.06,7.3,9.7,0,10,9.27,7.3,,,7,,,3.7,6.15,7,8.7
01/07/2023,Drexel,67,Monmouth,35,14,16.22,14.52,14.82,15.4,12.94,18.48,15,13.8,20,3.44,22.71,13.9,0,21.3,17.98,15.4,,,18,,,9.34,13.63,18,17.3
01/07/2023,East Tennessee St.,56,Furman,70,-7.5,-4.73,-4.82,-4.87,-4.59,-5.38,-3.04,-5.5,-6.55,-2,1.8,-6.37,-8.9,0,-1.9,-4.95,-5.9,,,-5,,,-2.81,-5.37,-4,-4.3
01/07/2023,Eastern Michigan,62,Central Michigan,56,1,-0.31,-0.01,-0.74,0.63,0.45,-1.08,0,3.57,-3,1.74,-3.41,2,0,-2,0.1,-1.2,,,-1,,,0.43,-0.36,-1,0.6
01/07/2023,Eastern Washington,78,CS Sacramento,75,5.5,6.24,5.98,6.68,5.27,4.96,3.63,5,5.2,12,2.54,4.59,5.8,0,10.8,8.33,5.5,,,4,,,6.94,4.38,2,7.7
01/07/2023,Evansville,61,Illinois St.,69,-2.5,-1.81,-1.59,-2.98,-0.91,-0.06,-2.25,-1,-2.06,0.01,1.2,-3.26,-1.9,0,0.2,-2.6,-2.8,,,-2,,,-1.5,-1.57,-4,-1.7
01/07/2023,Fairleigh Dickinson,101,LIU Brooklyn,89,12,12.27,11.95,12.86,10.63,11.84,14.3,12,10.76,13,2.8,17.01,12.7,0,16.3,13.76,11.4,,,,,,5.85,7.69,14,12.2
01/07/2023,Florida,82,Georgia,75,8.5,8.9,7.15,6.58,9.45,5.72,6.66,8,11.16,9,1.69,9.66,8.8,0,10.5,9.55,8.7,,,3,,,9.41,11.08,8,11
01/07/2023,Florida Atlantic,71,NC Charlotte,67,9,8.68,8.76,8.81,8.65,8.5,7.42,9.5,8.9,10,2.17,12.34,11.2,0,8.8,7.6,9.1,,,16,,,6.58,2.48,10,9.8
01/07/2023,Florida Gulf Coast,82,North Florida,57,8.5,10.31,9.08,7.56,9.72,11.26,10.74,10,9.29,9,1.93,13.22,10.4,0,12.7,11.75,8.8,,,14,,,6.31,12.61,12,10.5
01/07/2023,Florida International,90,UAB,87,-12,-13.45,-12.59,-13.27,-12.8,-11.42,-16.51,-12.5,-12.92,-16,2.14,-16.12,-10.8,0,-15.8,-15.1,,,,-15,,,-9.76,,-12,-13.2
01/07/2023,Florida St.,75,Georgia Tech,64,2.5,0.65,1.39,1.95,0.9,0.45,-3.03,2,1.68,1,1.8,-2.28,0.8,0,0.4,2.75,0.6,,,-5,,,3.31,,-2,1.8
01/07/2023,Fordham,66,St. Joseph's PA,54,4,5.53,3.96,1.89,4.63,7.12,6.6,4.5,4.32,5,1.99,6.05,5.3,0,7.1,8.07,4.2,,,12,,,2.72,9.78,6,5.7
01/07/2023,Gardner Webb,59,Radford,63,4.5,4.83,4.17,3.75,3.89,4.94,-0.99,5.5,5.68,8,2.09,4.09,4.5,0,8.1,6.63,4.6,,,0,,,4.08,5.66,4,6.2
01/07/2023,George Mason,86,Loyola-Chicago,75,5,7.65,7.52,7.24,8.52,6.74,10.95,7,4.33,7,3.67,12.24,5.5,0,13.5,9.14,7.1,,,,,,0.85,0.7,12,9
01/07/2023,George Washington,81,Massachusetts,73,-1.5,-1.62,-2.2,-2.01,-2.02,-3.17,-1.79,-1.5,-1.66,1,0.95,-1.91,-2.6,0,-1.2,-1.19,-1.6,,,-1,,,-0.7,-2.19,-2,-0.7
01/07/2023,Georgia Southern,75,Old Dominion,81,2,0.34,1.59,2.25,0.22,1.24,-1.17,0,-2.5,5,2.28,-1.15,1.1,0,1.7,2.03,0.3,,,0,,,-1.31,-4.7,-1,1.9
01/07/2023,Grambling St.,76,Bethune Cookman,70,11,14.24,11.84,10.54,13.39,12.46,12.87,12,11.3,18,3.67,21.23,11.6,0,21.4,14.16,12.7,,,19,,,8.79,14.31,18,15.2
01/07/2023,Hampton,63,Northeastern,79,-6,-4.11,-4.87,-5.94,-3.83,-4.19,-2.5,-4,-4.76,-5,1.11,-4.69,-5,0,-2.7,-3.15,-4.2,,,-5,,,-4.62,-5.08,-2,-3.2
01/07/2023,Howard,84,Delaware St.,64,12.5,11.19,10.51,10.05,9.32,12.48,10.98,13,11.03,11,2.12,9.67,16.5,0,10.4,14.29,11.6,,,12,,,10.56,11.28,7,12.4
01/07/2023,IPFW,70,Wisconsin-Milwaukee,74,7.5,8.06,6.44,5.75,6.87,7.06,8.75,8,7.94,11,1.62,8,9.3,0,8.6,10.14,,,,1,,,5.51,9.79,7,8.7
01/07/2023,Idaho,58,Portland St.,74,-1.5,-0.53,-0.5,-0.26,-0.27,-1.63,1.52,-1,-2.38,0.01,1.35,1.03,-1.2,0,1.9,-1.15,-1.3,,,2,,,-1.72,-2.6,1,-0.9
01/07/2023,Illinois,79,Wisconsin,69,7.5,5.55,4.51,4.28,6.49,2.5,5.47,6,6.69,5,1.47,6.37,5,0,7.7,5.29,5.2,,,-3,,,3.98,,8,6.7
01/07/2023,Incarnate Word,71,Texas A&M Corpus,80,-8.5,-8.23,-9.31,-10.45,-9.24,-7.56,-8.64,-8.5,-8.23,-9,1.85,-12.35,-8.1,0,-5.4,-5.78,-8.9,,,-4,,,-5.46,-9.19,-7,-7.1
01/07/2023,Indiana St.,80,Illinois-Chicago,60,14,12.64,11.73,11.95,12.57,10.19,12.06,13.5,13.83,14,2.35,14.69,11.6,0,15.5,17.03,12.5,,,12,,,8.27,8.68,13,14.7
01/07/2023,Jackson St.,61,Alabama St.,58,7,7.82,7.42,7.34,8.19,6.31,10.82,7.5,7,8,1.58,8.93,7.3,0,10,8.4,5.7,,,8,,,6.42,10.52,6,6.7
01/07/2023,Jacksonville,51,Lipscomb,44,4.5,5,3.94,2.79,3.89,5.86,6.8,4.5,4.26,6,1.8,3.27,5.5,0,6.1,7.91,4.1,,,6,,,2.61,8.49,3,5.5
01/07/2023,Jacksonville St.,62,Bellarmine,75,2.5,0.89,2.58,1.1,2.68,4.99,-4.02,3,2,-1,2.18,-0.75,2.6,0,-2.1,-0.74,0.9,,,2,,,1.89,1.99,1,1.1
01/07/2023,James Madison,62,Appalachian St.,71,10.5,12.19,11.57,10.88,13.5,10.87,13.64,12,12.07,8,2.69,16.33,11,0,16.2,15.23,12.7,,,14,,,6.8,11.9,10,14.4
01/07/2023,La Salle,77,Rhode Island,75,1,0.35,-0.18,-0.17,-0.34,-0.38,0.51,0,1.37,2,1.89,-2.05,-0.6,0,1.2,2.93,0.5,,,-2,,,-0.98,3.24,-4,2.6
01/07/2023,Lindenwood,57,Tennessee St.,60,-3,-1.19,-4.11,-3.93,-5.2,-3.83,1.7,-2,-2.82,1,2.95,-2.54,-3.8,0,3.5,1.41,-1,,,4,,,-2.31,4.65,-2,0.3
01/07/2023,Longwood,85,Winthrop,71,9,9.36,8.62,8.87,9.12,7.28,10.4,9,8.53,11,2.52,12.32,6.9,0,14.1,11.73,9.4,,,7,,,3.14,8.39,9,11
01/07/2023,Louisiana Tech,60,UTEP,58,6,6.7,6.24,5.83,6.95,6.03,1.93,6.5,7.27,11,2.15,4.38,5.8,0,7.7,10.13,6.6,,,0,,,6.65,5.57,6,9.1
01/07/2023,Louisiana-Lafayette,78,Georgia St.,70,8,8.64,8.12,7.18,8.17,9.65,9.22,9,8.44,10,1.88,7.88,8,0,11.7,11.97,8.5,,,12,,,4.32,,7,9.5
01/07/2023,Louisiana-Monroe,60,Southern Miss,65,-6,-6.77,-6.44,-5.39,-8.82,-6.75,-3.9,-6.5,-8.98,-1,3.45,-14.99,-8.2,0,-8.1,-4.5,-7.1,,,-8,,,-1.66,,-10,-5.7
01/07/2023,Louisville,72,Wake Forest,80,-9,-9.04,-7.37,-6.92,-8.27,-7.87,-10.43,-9.5,-9.1,-9,2.77,-12.53,-10.9,0,-12.2,-11.53,,,,-9,,,-1.95,,-11,-7.5
01/07/2023,Loyola Marymount,70,San Francisco,72,2,2.38,1.73,1.52,1.51,2.02,5.55,3.5,1.66,2,2.26,2.98,2.1,0,6.9,5.15,,,,9,,,-1.17,-1.69,2,3.4
01/07/2023,Marquette,95,Georgetown,73,18,18.2,17.48,18.08,16.68,16.94,19.8,18.5,16.69,21,2.69,21.24,15.6,0,22.9,19.61,,,,18,,,12.14,,18,18.7
01/07/2023,Marshall,81,Coastal Carolina,66,13,11.9,11.55,10.89,12.93,11.16,10.87,13.5,12.8,7,2.84,18.7,12.2,0,12.7,12.1,,,,18,,,6.97,,14,12.7
01/07/2023,McNeese St.,80,A&M-Commerce,82,2,2.79,4.47,4.62,3.38,4.7,2.99,1,-0.32,6,1.92,1.48,0.5,0,3.1,4.77,,,,9,,,2.4,-0.23,2,2
01/07/2023,Memphis,69,East Carolina,59,15.5,14.04,12.48,10.84,13.54,14.51,9.65,15,15.81,13,2.47,13.49,15.3,0,14.4,17.24,,,,21,,,12.7,18.81,12,16.8
01/07/2023,Merrimack,65,St. Francis-NY,53,3.5,3.91,2.84,1.71,3.83,3.91,-0.43,3.5,5.36,7,1.77,3.53,5.3,0,5,4.27,,,,2,,,3.65,,4,4.8
01/07/2023,Miami-Ohio,66,Kent St.,69,-12,-12.66,-13.4,-13.02,-14.76,-13.28,-13.17,-12.5,-13,-11,2.58,-18.67,-11.4,0,-13.4,-11.04,,,,-12,,,-6.19,-13.66,-12,-11.9
01/07/2023,Michigan St.,59,Michigan,53,3.5,3.58,2.93,2.79,3.07,2.73,5.79,4,3.49,4,1.25,3.18,3.6,0,4.6,5.38,,,,4,,,1.69,2.94,2,5.5
01/07/2023,Middle Tenn St.,51,North Texas,56,-2.5,-2.12,-2.97,-3.38,-2.63,-2.92,-2.63,-2.5,-1.68,1,1.71,-5.49,-3.1,0,0.4,0.27,,,,0,,,-2.18,,-2,-2.4
01/07/2023,Minnesota,79,Nebraska,81,-3,-3.19,-2.7,-3.15,-2.68,-2.19,-4.37,-3.5,-3.8,-2,2.01,-5.89,-2.7,0,-6,-1.58,,,,1,,,1.52,,-6,-3.1
01/07/2023,Miss Valley St.,60,Prairie View,67,-9,-8.19,-7.65,-7.13,-8.33,-8.31,-6.95,-8.5,-8.8,-8,1.24,-10.89,-9,0,-6.6,-8.8,,,,-1,,,-7.04,,-10,-7.1
01/07/2023,Mississippi St.,64,Mississippi,54,5,5.59,3.9,2.36,5.54,5.77,4.85,5.5,6.53,8,1.91,4.71,6.6,0,7.3,6.33,,,,5,,,5.47,9.13,2,5.4
01/07/2023,Missouri,85,Vanderbilt,82,8,8.98,9.12,8.56,8.84,10.17,10.47,9,8.72,7,1.96,10.26,10.1,0,12.7,8.32,,,,14,,,3.8,7.88,9,9.7
01/07/2023,Morehead St.,69,Eastern Illinois,59,8.5,8.97,10.26,9.23,9.78,12.23,6.23,8.5,8.73,11,2.63,3.84,9.4,0,6.1,8.39,,,,15,,,9.39,14.2,6,9.7
01/07/2023,Morgan St.,78,NC Central,73,-1.5,-0.51,-2.25,-2.73,-2.46,-1.46,0.75,-2,-2.17,0.01,2.09,-3.92,-2.3,0,0.3,1.31,,,,4,,,1.33,3.47,1,1.4
01/07/2023,NC Asheville,58,Campbell,55,5.5,6.34,6.28,5.93,5.46,7.48,6.61,5,6.18,8,1.59,5.05,6,0,10,6.99,,,,10,,,3.76,5.55,4,7.8
01/07/2023,NC Greensboro,68,Samford,70,4.5,5.98,4.84,4.97,4.11,4.95,7.47,5.5,4.81,10,2.94,4.34,5.8,0,12.4,8.74,,,,8,,,5.71,-0.42,5,7
01/07/2023,New Mexico,77,UNLV,84,5.5,4.94,5.82,6.05,5.37,5.41,2.65,4.5,5.38,5,1.22,5.72,5.9,0,4.3,5.53,,,,5,,,2.19,,4,5.8
