date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
01/25/2025,Louisiana-Lafayette,59,Southern Miss,67,-2,0.6,,,,,1.49,-1,-0.09,,1.42,-0.9,-1.6,0,-1.5,2.3,,-1.65,-0.2,6,,1,2.1,2.23,1,1.4
01/25/2025,Louisiana-Monroe,58,Appalachian St.,66,-11,-11.53,,,,,-12.07,-11,-11.2,,2.4,-14.12,-11,0,-11.4,-9.79,,-12.66,-11.5,-9,,-17,-7.73,-9.74,-13,-9.8
01/25/2025,Loyola-Maryland,65,Holy Cross,70,3,3.21,,,,,6.02,3,2.08,,1.25,2.95,1.6,0,3.8,3.77,,2.47,3.2,2,,3,3.9,1.95,2,4.3
01/25/2025,Md. Eastern Shore,66,Delaware St.,73,-4,-4.09,,,,,-5.27,-4.5,-5.28,,3.3,-6.03,-5.8,0,-8.2,-5.56,,-3.66,-3,3,,5,-2.31,-5.67,-4,-2.9
01/25/2025,Mercer,74,Furman,79,-2,-2.29,,,,,-1.07,-2,-2.08,,2.48,-2.36,-2.3,0,-0.3,-0.21,,-1.15,-0.9,-2,,-9,-2.11,-3.45,-4,0.3
01/25/2025,Minnesota,77,Oregon,69,-4.5,-6.06,,,,,-5.31,-6,-5.57,,1.62,-8.6,-7.5,0,-7.7,-4.71,,-4.4,-6,1,,-4,-3.64,-8.19,-6,-5.5
01/25/2025,Miss Valley St.,54,Grambling St.,65,-17,-14.14,,,,,-10.71,-17,-13.47,,6.33,-20.23,-18,0,-19.7,-16.71,,-15.72,-15,6,,4,-12.89,-15.67,-16,-15.3
01/25/2025,Missouri,83,Mississippi,75,3.5,0.13,,,,,1.38,1,2.17,,4.18,1.54,2,0,1.5,0.62,,3.64,0.6,4,,-13,1.21,0.19,2,1.4
01/25/2025,Mo Kansas City,65,St. Thomas (Mn),68,-2.5,-1.97,,,,,0.32,-3,-3.46,,3.2,-3.99,-3.5,0,1.6,1.96,,-1.88,-1.9,-2,,-10,-0.08,-2.16,-2,-0.4
01/25/2025,Montana,77,Montana St.,70,3.5,1.15,,,,,-0.79,1,1.74,,2.78,-0.57,1.1,0,-2,-0.57,,3.45,-0.2,7,,9,1.93,2.21,1,0.9
01/25/2025,Morgan St.,80,Coppin St.,64,9.5,8.76,,,,,9.55,7.5,6.79,,1.42,8.02,8.4,0,9.5,9.68,,9.3,8.6,10,,10,5.5,9.01,10,10.1
01/25/2025,Mount St. Marys,64,Manhattan,74,2.5,4.98,,,,,1.73,3,4.18,,2.58,3.5,2.7,0,4.5,5.5,,1.56,4.4,6,,12,4.73,6.46,4,6
01/25/2025,Murray St.,77,Belmont,95,4.5,4.57,,,,,5.59,4,3.79,,2.7,3.75,4.5,0,7.4,9.31,,4.03,5.3,1,,-1,2,3.07,4,7.1
01/25/2025,NC Central,82,South Carolina St.,77,1,0.08,,,,,-1.3,0,-0.59,,2.3,-2.13,-0.3,0,0.3,2.31,,0.62,,1,,-5,2.79,1.91,1,1.9
01/25/2025,NC Wilmington,83,Hampton,62,10.5,12.01,,,,,14.44,11,10.53,,2.5,11.34,9.6,0,10.4,11.72,,9.82,10.7,14,,18,14.14,11.73,9,12.5
01/25/2025,Nevada Wolf,50,San Diego St.,69,2.5,0.93,,,,,0.92,2.5,2.53,,1.42,-0.55,3.2,0,-0.1,1.23,,2.28,1,3,,2,-0.57,-1.56,1,2.1
01/25/2025,New Mexico St.,59,Jacksonville St.,65,4,2.44,,,,,1.08,4.5,5.06,,1.92,3.58,5.3,0,1.5,1.73,,3.82,2.6,8,,-2,2.14,3.15,2,3.2
01/25/2025,New Orleans,76,Houston Christian,86,-2,-2.29,,,,,-3.3,-3,-1.44,,3.64,-4.31,-4.8,0,-0.3,0.63,,-1.14,-1.2,-6,,-11,2.11,1.29,-5,-0.2
01/25/2025,Niagara,77,Sacred Heart,86,1.5,2.33,,,,,3.18,0,0.78,,1.98,1.81,1,0,0.8,2.77,,0.83,1.8,0,,8,2.47,0.7,2,2.7
01/25/2025,Norfolk St.,92,Howard,75,9.5,11.25,,,,,9.9,8.5,11.91,,2.97,10.57,8,0,16.1,12.22,,8.76,10.5,5,,17,8.56,11.59,7,11.6
01/25/2025,North Alabama,88,Austin Peay,84,12.5,12.31,,,,,16.77,13,11.4,,2.76,15.19,10.4,0,13.8,10.61,,12.25,12.5,12,,14,7.02,8.93,14,13.1
01/25/2025,North Carolina,102,Boston College,96,19.5,19.69,,,,,19.13,20.5,19.88,,2.3,22.73,17,0,22.9,19.56,,19.3,20.4,12,,20,15.3,17.09,21,21.3
01/25/2025,North Carolina St.,57,SMU,63,-3.5,-1.55,,,,,-1.31,-2.5,-1.14,,3.06,-3.04,-3.9,0,-2.2,0.43,,-3.08,-1.8,-1,,-8,1.69,4.46,-3,-0.8
01/25/2025,North Dakota St.,87,North Dakota,82,10,13.79,,,,,15.28,9.5,11.84,,3.69,16.79,10.7,0,13.9,11.79,,8.81,13.8,18,,23,8.27,11.46,14,14.6
01/25/2025,Northern Illinois,76,Ball St.,66,-7,-5.33,,,,,-5,-7,-5.49,,2.22,-9.82,-8.3,0,-2.3,-5.06,,-6.77,-5.3,-5,,-3,-2.53,-6.52,-6,-4.6
01/25/2025,Old Dominion,74,Coastal Carolina,52,4,3.79,,,,,4.67,4,3.83,,1.71,3.09,4.6,0,1.6,4.57,,3.57,2.7,6,,8,4.35,2.22,2,3.9
01/25/2025,Oral Roberts,76,Nebraska Omaha,84,-4.5,-3.66,,,,,-3.54,-4,-3.4,,3.86,-6.28,-4.7,0,-4.4,-1.24,,-4.2,-3.4,-6,,-14,1.75,-1.56,-2,-1.2
01/25/2025,Oregon St.,83,Santa Clara,69,2,2.3,,,,,2.82,1,2,,1.6,2.61,1.3,0,2.5,3.8,,1.44,2.8,-1,,-2,2.25,4.6,2,2.9
01/25/2025,Pennsylvania,93,Columbia,78,-3,-3.08,,,,,-1.98,-4.5,-3.72,,2.39,-4.98,-5.3,0,-5.6,-2.27,,-2.42,-2.7,-2,,-2,2.72,-3.46,-6,-1.7
01/25/2025,Pepperdine,60,Pacific,44,6.5,8.7,,,,,7.12,8,6.69,,1.57,8.67,8,0,9.7,9.31,,5.64,8.4,10,,8,8.46,12.85,8,9.2
01/25/2025,Portland,62,Gonzaga,105,-25,-23.37,,,,,-22.09,-23,-23.48,,4.13,-28.07,-22.2,0,-28.5,-24.2,,-25.9,-23,-18,,-12,-23.58,-25.72,-24,-23.6
01/25/2025,Portland St.,76,Idaho St.,59,1.5,3.45,,,,,6.06,3,3.3,,1.94,0.9,3.8,0,3.4,2.61,,0.64,3.1,8,,8,2.26,1.91,2,4
01/25/2025,Presbyterian,69,Radford,82,-2.5,-0.71,,,,,2.18,-1,-1.41,,3.36,-1.26,-3.5,0,1.3,1.51,,-2.03,-0.2,-7,,-10,-0.95,1.53,1,1.3
01/25/2025,Princeton,76,Cornell,85,4,3.83,,,,,2.74,3,3.38,,1.87,2.68,4.2,0,0.3,5.5,,3.56,3.5,-3,,7,3.83,6.39,2,4.5
01/25/2025,Providence,78,Georgetown,68,-1,2.45,,,,,2.02,1,2.04,,1.65,1.19,2,0,0.7,3.54,,-0.92,2,3,,1,6.26,4.47,1,3.2
01/25/2025,Queens,77,Jacksonville,87,0,0.61,,,,,1.97,1,-0.85,,2.47,-0.43,-0.2,0,3.5,1.94,,-0.65,0.2,2,,-6,1.65,2.73,1,1.8
01/25/2025,Quinnipiac,75,Rider,64,11.5,10.94,,,,,11.38,10,8.07,,3.17,11.66,9.1,0,11.6,11.2,,11.31,10.4,11,,18,6.1,8.22,15,10.6
01/25/2025,Rice,71,Tulane,82,0,0.35,,,,,-1.52,0,-0.45,,1.61,-0.06,0.6,0,-1.5,0.88,,-0.61,1.2,2,,3,-2.38,2.45,1,1
01/25/2025,Richmond,66,Davidson,72,-4.5,-2.25,,,,,-2.98,-3,-3.75,,1.95,-4.88,-1.7,0,-5.6,-1.81,,-4.08,-2.4,-6,,-1,0.56,-2.65,1,-1.8
01/25/2025,Robert Morris,73,Oakland,71,2,1.88,,,,,2.38,1,1.45,,3.3,1.16,-0.2,0,2.6,1.78,,1.51,1.5,1,,11,-0.69,-2.95,2,2.5
01/25/2025,Rutgers,74,Michigan St.,81,-7,-7.1,,,,,-5.35,-7.5,-7.89,,2.16,-11.7,-7.8,0,-7.2,-5.93,,-7.38,-5.8,-9,,-10,-3.9,-7.5,-7,-5.1
01/25/2025,SE Louisiana,86,Incarnate Word,63,4,6.43,,,,,8.95,5.5,4.04,,1.84,5.54,4.8,0,6,5.54,,3.07,6.6,4,,10,7.38,7.33,4,7
01/25/2025,SIU Edwardsville,65,Morehead St.,54,2,4.97,,,,,8.69,3,3.29,,2.89,5.6,3.1,0,7.1,2.86,,0.97,3.6,3,,11,0.15,4.2,5,5
01/25/2025,SW Missouri St.,62,Drake,69,-8.5,-9.72,,,,,-11.74,-7.5,-8.62,,2.69,-11.5,-10.1,0,-12.7,-9.14,,-9.79,-8.8,-15,,-15,-4.86,-7.31,-9,-7.9
01/25/2025,Sam Houston St.,66,Western Kentucky,75,3.5,0.06,,,,,0.28,2,0.87,,3.29,-0.85,2,0,1.3,2.48,,3.65,1,-2,,-10,0.76,0.19,1,1.7
01/25/2025,Samford,77,Wofford,61,5.5,6.25,,,,,6.17,5,6.98,,1.48,6.02,5.5,0,5.5,6.36,,4.91,4.6,6,,8,6.2,9.64,4,6
01/25/2025,San Francisco,81,San Diego,69,15.5,18.66,,,,,19.65,17,17.56,,2.01,18.76,17.3,0,20,20.8,,14.47,18.8,17,,14,16.68,20.95,19,20.4
01/25/2025,San Jose St.,67,Wyoming,58,3,2.57,,,,,5.38,2,2.81,,2.39,4.11,2.8,0,4.2,3.75,,2.59,3.3,3,,-3,0.18,-0.3,4,3.6
01/25/2025,Seattle,66,Utah Valley,70,4,2.08,,,,,3.79,3,2.81,,2.65,2.07,3,0,1.9,4.23,,3.89,2.3,-4,,-6,2.32,3.56,2,3
01/25/2025,South Carolina,60,Mississippi St.,65,-7.5,-4.66,,,,,-3.53,-6,-6.02,,1.74,-7.15,-5.9,0,-6.6,-4.02,,-6.84,-4.4,-6,,-1,-3.1,-4.08,-6,-4.1
01/25/2025,South Dakota St.,90,South Dakota,71,12.5,11.02,,,,,9.36,12.5,10.66,,1.97,13.61,9.8,0,9.2,10.05,,12.55,11,7,,9,11.33,15.83,11,11.4
01/25/2025,Southern Utah,60,California Baptist,76,-4,-0.62,,,,,2.09,-3,-2.49,,1.77,-2.52,-2.5,0,-2,-1.72,,-3.54,-1.2,1,,2,1.22,-0.67,1,-0.6
01/25/2025,Stanford,78,Florida St.,71,4.5,2.09,,,,,3.53,4,5.44,,1.76,1.61,3.3,0,1.9,1.64,,4.5,2.3,4,,-1,2.88,-0.47,1,3
01/25/2025,Stephen F. Austin,54,Northwestern St.,57,3,3.51,,,,,0.53,4,4.77,,2.9,0.38,4.8,0,1.8,5.69,,2.42,4.3,2,,-2,5.86,7.08,2,6.9
01/25/2025,Stony Brook,89,North Carolina A&T,74,1.5,2.41,,,,,0.92,3,1.18,,2.4,-0.74,1.1,0,0.6,2.88,,0.82,1.8,2,,5,4.86,7.83,1,2.5
01/25/2025,Syracuse,73,Pittsburgh,77,-7.5,-7,,,,,-5.95,-6.5,-7.56,,2.72,-11.29,-6.7,0,-10.7,-4.36,,-7.76,-6.7,-4,,-3,-3.27,-8.1,-10,-6.4
01/25/2025,Tennessee-Martin,85,Tennessee Tech,89,6,6.86,,,,,9.97,5,3.93,,2.38,3.53,5.5,0,9.7,6.91,,5.4,5.7,5,,11,6.34,7.69,5,7
01/25/2025,Texas,70,Texas A&M,69,1.5,-0.45,,,,,-0.76,1,-0.26,,3.84,-0.94,-0.9,0,0.5,1.71,,1.31,0,-2,,-12,1.87,2.99,1,1.4
01/25/2025,Texas A&M Corpus,61,Nicholls St.,57,4.5,6.67,,,,,5.33,4.5,5.7,,2.55,7.05,5.9,0,8.3,5.9,,3.63,5.2,6,,14,4.05,5.3,7,6.3
01/25/2025,Texas San Antonio,88,Temple,79,-2,-4.22,,,,,-3.92,-3,-1.26,,2.59,-5.08,-5.6,0,-3.1,-2.65,,-0.81,-3,-5,,-11,-3.11,-6.52,-3,-2.4
01/25/2025,Troy St.,65,South Alabama,55,4,3.08,,,,,1.45,3,3.46,,1.17,1.69,3.1,0,2.1,3.99,,3.7,3.4,-2,,3,2.86,5.25,2,4.7
01/25/2025,UC Irvine,71,Hawaii,55,11,13.27,,,,,14.14,11,12.57,,2.25,12.83,9.1,0,16.5,13.09,,10.16,14,11,,16,9.68,12.07,14,15.2
01/25/2025,UC San Diego,79,CS Northridge,54,10,10.17,,,,,12.23,10.5,10.27,,1.46,11.53,8,0,12.4,9.36,,9.62,9.7,13,,9,8.07,10.27,10,11.2
01/25/2025,UNLV,73,New Mexico,75,-3.5,-4.09,,,,,-4.85,-4,-3.56,,2.14,-5.47,-5.3,0,-4.4,-1.37,,-3.03,-3.6,-4,,-9,-1.85,-1.23,-5,-3.4
01/25/2025,UT Rio Grande Valley,63,McNeese St.,93,-9.5,-9.16,,,,,-8.5,-10,-8.65,,1.82,-10.24,-10.8,0,-7.4,-9.67,,-10.21,-8.7,-6,,-12,-6.24,-12,-8,-7.7
01/25/2025,UTEP,73,Kennesaw St.,71,4.5,5.65,,,,,1.21,6,9,,2.48,5.08,5.9,0,2.7,4.85,,3.82,4.4,12,,10,5.6,8.07,5,6
01/25/2025,Umass Lowell,97,New Hampshire,80,16,16.76,,,,,17.08,16,14.45,,2.59,17.95,15.4,0,20.2,17.27,,15.58,16.9,19,,21,11.28,15.34,16,18.3
01/25/2025,Utah,61,Baylor,76,-2.5,-3.45,,,,,-0.59,-2,-0.77,,1.99,-4.77,-2.8,0,-5.4,-3.91,,-1.69,-3.1,2,,-8,-2.74,-2.9,-3,-3.4
01/25/2025,Utah Tech,66,Grand Canyon,79,-13.5,-12.39,,,,,-13.97,-12,-11.72,,1.39,-14.76,-12.6,0,-11.9,-14.02,,-14.21,-11.4,-9,,-12,-9.75,-13.13,-12,-11.4
01/25/2025,VMI,57,NC Greensboro,60,-7.5,-8.38,,,,,-7.44,-7,-8.24,,1.52,-9.27,-7.6,0,-6.1,-11.73,,-8.31,-8,-3,,-9,-8.47,-10.26,-7,-7.5
01/25/2025,Valparaiso,68,Evansville,78,6.5,7.94,,,,,9.3,7.5,6.71,,2.03,8.61,6,0,11.2,9.75,,5.79,7.3,8,,8,5.18,4.63,10,8.6
01/25/2025,Vanderbilt,74,Kentucky,69,-2.5,-2.53,,,,,-3.02,-2.5,-1.62,,2.56,-4.28,-3.1,0,-2.8,-2.39,,-1.81,-2.6,6,,5,-3.64,-4.33,-5,-2.6
01/25/2025,Vermont,63,MD Baltimore Co,80,5.5,5.72,,,,,6.37,6,5.91,,1.6,3.05,6,0,4.3,7.28,,5.02,5.1,11,,7,8.1,5.93,3,6.6
01/25/2025,Virginia,59,Notre Dame,74,-2,0.05,,,,,-1.18,-2,0.51,,1.8,-1.19,-0.9,0,-1.4,-0.48,,-1.55,-1,2,,4,3.19,0.83,-1,-0.8
01/25/2025,Virginia Tech,57,Clemson,72,-9,-9.55,,,,,-10.06,-8.5,-9.37,,2.5,-11.07,-9,0,-10.5,-10.18,,-10.11,-9,-11,,-15,-4,-8.46,-10,-8
01/25/2025,Wake Forest,56,Duke,63,-11.5,-12.38,,,,,-8.6,-11,-10.36,,4.25,-18.4,-10.4,0,-16.3,-12.74,,-13.58,-13.3,-8,,-7,-6.35,-12.29,-20,-12.8
01/25/2025,Washington St.,75,St. Mary's,80,-5.5,-4.1,,,,,-5.7,-5,-4.11,,1.56,-5.33,-5.6,0,-4.8,-4.66,,-5.24,-3.9,-2,,-2,-1.9,-1.55,-6,-3.7
01/25/2025,West Georgia,92,North Florida,72,-7.5,-7.15,,,,,-11.45,-7,-5.57,,4.34,-6.86,-7.4,0,-6.2,-2.87,,-7.82,-5.9,-7,,-19,-7.6,-3.74,-5,-4.2
01/25/2025,Western Illinois,51,SE Missouri St.,72,-3,-2.56,,,,,-1.91,-3,-2.4,,2.5,-5.09,-1.7,0,-5.6,-0.83,,-2.46,-2.6,-2,,-7,0.63,1.47,-4,-1.7
01/25/2025,William & Mary,78,Monmouth,73,8.5,8.94,,,,,12.41,9,7.43,,3.26,9.96,8.8,0,10.7,7,,8.03,8.5,14,,15,3.12,4.52,11,8.8
01/25/2025,Wright St.,67,Detroit,50,13.5,12.9,,,,,11.92,13.5,13.19,,2.16,12.9,12.4,0,11.7,14.48,,13.37,12.2,15,,19,10.82,12.21,11,13
01/25/2025,Xavier,76,Connecticut,72,1.5,-0.92,,,,,0.13,1.5,-0.69,,3.85,0.21,-0.4,0,-2.2,-1.91,,1.39,1.2,-2,,5,-3.71,-10.96,2,0.3
01/25/2025,Yale,84,Harvard,55,13.5,17.1,,,,,19.51,13.5,14.35,,3.74,18.35,11.6,0,20.3,16.43,,12.35,15.8,14,,26,13.11,16.6,16,17.2
01/26/2025,Army,53,Navy,66,3,4.77,,,,,4.89,2,0.65,,5.93,3.38,3.9,0,3.9,2.89,,2.24,3,6,,23,0.4,1.98,5,4.2
01/26/2025,Central Conn. St.,81,Chicago St.,64,15,16.23,,,,,17.64,15.5,13.99,,3.75,17.93,11.6,0,20,16.53,,14.5,15.6,19,,22,9.26,12.9,20,17.3
01/26/2025,Fordham,65,Duquesne,63,-3.5,-1.63,,,,,1.14,-1.5,-2.62,,1.43,-3.93,-2,0,-2.2,-2.41,,-3.06,-2,-2,,-2,-1.51,0.97,-2,-1
01/26/2025,Illinois,83,Northwestern,74,7.5,11.07,,,,,8.67,9.5,10.44,,1.95,13.17,8.3,0,13.7,9.37,,6.45,11.2,9,,13,8.72,12.92,12,11.3
01/26/2025,Indiana,78,Maryland,79,-3.5,-3.54,,,,,-5.15,-5,-3.18,,3.26,-7.36,-3.9,0,-7.3,-3.44,,-3.1,-3.5,1,,5,-1.05,-3.24,-6,-3.3
01/26/2025,Memphis,100,UAB,77,7,10.95,,,,,10.88,8,9.78,,1.45,13.42,11,0,13.2,11.41,,5.87,11.1,8,,10,8.14,11.76,10,10.7
01/26/2025,Mercyhurst,85,LIU Brooklyn,80,-2.5,-1.86,,,,,-1.43,-3,-1.86,,1.62,-2.59,-4.6,0,-3,-2.32,,-1.9,-2.6,,,-2,-1.2,2.33,-2,-1
01/26/2025,North Texas,77,Florida Atlantic,64,8.5,7.68,,,,,5.74,8,8.67,,2.83,10.02,8,0,6.2,6.7,,8.31,8.3,16,,14,3.71,3.65,9,8.2
01/26/2025,St. Francis (PA),66,Wagner,68,3,4.35,,,,,5.57,2.5,2.05,,3.5,5.64,3.9,0,,1.93,,2.31,2.9,11,,13,0.99,0.83,7,4
01/26/2025,Stonehill,54,Fairleigh Dickinson,65,2,3.49,,,,,0.92,3.5,3.11,,2.33,4.66,3.7,0,2.9,1.85,,1.27,4.5,11,,9,-0.57,4.04,4,3.8
01/26/2025,Texas Tech,64,Oklahoma St.,54,18,17.76,,,,,18.65,17.5,17.21,,3.05,20.85,13.8,0,21.2,17.23,,17.92,17.8,13,,19,11.77,14.96,22,18.7
01/26/2025,Tulsa,84,Wichita St.,77,-4.5,-5.27,,,,,-6.68,-5.5,-5.65,,1.78,-7.52,-5.7,0,-6.5,-3.36,,-4.43,-4.3,-3,,-8,-3.19,-2.88,-6,-3.4
01/26/2025,Wisconsin,83,Nebraska,55,7.5,7.76,,,,,10.03,7.5,7.02,,1.54,9.87,6.9,0,9.2,7.11,,7.08,8.6,9,,5,6.77,6.67,7,9
01/27/2025,Alabama A&M,98,Prairie View,82,2,1.7,,,,,2.53,0,0.03,,3.88,-2.12,-1.3,0,-0.2,0.84,,1.55,-0.4,7,,13,1.72,2.92,2,1.4
01/27/2025,Alabama St.,69,Texas Southern,80,4,3.87,,,,,4.99,2.5,2.84,,1.74,4.42,1.9,0,8,3.85,,3.57,4,6,,3,1.04,3.63,4,4.8
01/27/2025,Alcorn St.,70,Bethune Cookman,61,-2.5,-2.97,,,,,-1.34,-3,-2.17,,1.88,-3.96,-3.4,0,-7.4,-3.57,,-1.78,-3.1,-1,,-3,0.66,-3.25,-2,-3.1
01/27/2025,Arizona,86,Iowa St.,75,2.5,0.32,,,,,-1.12,-1,0.87,,1.57,0.15,1.9,0,0.1,1.67,,2.37,-0.7,1,,-3,2.73,-0.92,1,1.1
01/27/2025,Arkansas Pine Bluff,77,Grambling St.,81,-5.5,-6.29,,,,,-3.34,-6,-5.88,,3.61,-11.09,-8.3,0,-7.9,-5.6,,-5.72,-6.9,3,,3,-5.1,-7.76,-10,-6.6
01/27/2025,Arkansas-Little Rock,54,Eastern Illinois,56,10,9.22,,,,,7.38,10.5,8.56,,2.43,10.14,7.9,1,7.6,7.44,,9.85,12.8,15,,15,6.71,9.14,9,9
01/27/2025,Boston,69,Holy Cross,59,3.5,5,,,,,4.58,3.5,2.07,,1.95,3.51,4.9,0,3.5,5.89,,2.79,4.6,4,,10,5.84,5.16,4,6
01/27/2025,Duke,74,North Carolina St.,64,21.5,21.33,,,,,21.21,22.5,21.06,,3.79,24.74,19.1,0,25.1,20.49,,21.49,22.6,14,,26,13.53,15.57,24,22.6
01/27/2025,Jackson St.,62,Florida A&M,72,8.5,7.82,,,,,8.13,9,9.19,,1.5,8.83,9.7,0,5.1,6.43,,8.29,8.7,9,,8,5.89,6.25,9,8.6
01/27/2025,Lamar,69,Northwestern St.,59,4.5,4.93,,,,,3.74,4.5,4,,1.59,3.82,4,0,5.7,6.24,,3.99,5.2,7,,3,4.3,8.59,4,6.6
01/27/2025,Louisiana-Monroe,77,South Alabama,66,-12.5,-11.23,,,,,-8.47,-13,-12.51,,2.51,-15.81,-12.4,0,-13.1,-9.08,,-13.2,-11.5,-11,,-13,-7.39,-8.59,-13,-9.9
01/27/2025,Michigan,76,Penn St.,72,9,7.8,,,,,4.95,8,8.64,,2.79,9.55,8.6,0,8.9,7.94,,8.9,8.6,13,,13,4.41,2.16,8,8.8
01/27/2025,Miss Valley St.,42,Southern,63,-23,-21.95,,,,,-20.57,-22,-21.74,,2.53,-25.15,-22.6,0,-27.5,-23.12,,-25.46,-20.9,-5,,-21,-17.54,-19.97,-22,-21.3
01/27/2025,New Orleans,58,Incarnate Word,74,-4.5,-1.78,,,,,1.54,-3.5,-4.07,,2.28,-2.59,-4.2,0,-3.1,-3.48,,-4.01,-2.3,0,,2,0.88,0.05,-4,-2.1
01/27/2025,Northeastern,65,Towson,75,1,1.41,,,,,1.09,1.5,0.64,,1.88,2.69,-0.8,0,2.8,2.88,,0.42,2.2,6,,-3,0.11,2.29,3,3
01/27/2025,Ohio St.,82,Iowa,65,7.5,7.14,,,,,7.13,7,6.54,,1.09,8.35,6.6,0,8.6,6.79,,7.2,7.3,4,,7,4.4,7.3,8,7.7
01/27/2025,SE Louisiana,62,Houston Christian,70,5.5,7.39,,,,,6.62,6.5,7.12,,2.09,6.11,6,0,9.4,10.14,,4.75,8.2,1,,4,8.85,8.66,4,9.6
01/27/2025,Stephen F. Austin,79,East Texas A&M,72,9.5,10.06,,,,,5.2,9.5,8.74,,2.67,8.7,10,0,7.4,11.27,,9.06,10,11,,15,9.61,12.8,,11.9
01/27/2025,Texas A&M Corpus,73,McNeese St.,74,-8,-5.88,,,,,-4.55,-7,-6.97,,1.96,-7.52,-8,0,-3.6,-5.77,,-7.74,-5.9,-4,,-9,-1.98,-6.52,-6,-4.7
01/27/2025,Troy St.,70,Southern Miss,61,11,12.48,,,,,12.01,12,11.56,,1.96,14.67,10.6,0,15.2,12.77,,10.4,12.3,11,,15,8.32,11.8,12,13.5
01/27/2025,USC,76,UCLA,82,-1,-0.92,,,,,-2.3,-1,-1.21,,2.68,-3.63,-1.8,0,-3,-0.6,,0.04,-1.1,-1,,7,-0.75,-0.26,-2,-1.4
01/27/2025,UT Rio Grande Valley,75,Nicholls St.,82,2.5,1.53,,,,,-1.1,1,2.16,,2.34,2,2.7,0,1.6,0.31,,2.17,0.6,3,,7,-1.33,-0.64,4,1.1
01/28/2025,BYU,93,Baylor,89,3.5,2.1,,,,,3.47,3,5.3,,1.74,1.29,3.5,0,1.5,0.99,,3.26,2.1,5,,4,-0.01,-0.85,2,1.9
01/28/2025,Ball St.,71,Western Michigan,74,4.5,5.6,,,,,4.77,5,5.59,,1.31,5.18,3.9,0,3.5,8.14,,3.85,5.7,5,,7,5.7,5.7,5,7
01/28/2025,Buffalo,75,Central Michigan,69,-7,-6.04,,,,,-4.43,-6.5,-6.47,,2.31,-9.11,-8,0,-8.3,-8.26,,-7.03,-6.7,-5,,-3,-2.18,-3.38,-7,-5.6
01/28/2025,Butler,69,Marquette,78,-7.5,-6.79,,,,,-5.16,-8,-6.21,,1.43,-7.54,-6.8,0,-7.6,-5.41,,-7.7,-6.6,-7,,-10,-4.9,-7.32,-8,-6
01/28/2025,Colorado,68,Arizona St.,70,3,-0.46,,,,,-1.58,0,3.51,,2.95,-2.03,-0.3,0,-2.3,-0.64,,3.08,-1,-1,,-5,3.96,4,-4,-0.1
01/28/2025,Colorado St.,79,Air Force,58,16,18.26,,,,,19.64,17.5,18.9,,1.49,18.92,16.7,0,17.6,18.04,,15.25,17.8,16,,21,16.22,19.41,16,18.9
01/28/2025,Georgetown,41,St. John's,66,-5.5,-7.19,,,,,-7.02,-5,-4.7,,3.27,-7.62,-5.7,0,-5.7,-5.62,,-5.86,-5.7,-7,,-17,-6.21,-8.52,-7,-5.5
01/28/2025,Georgia,71,South Carolina,60,7.5,7.74,,,,,7.29,8,9.89,,2.66,10.08,7.6,0,8.7,8.07,,7.07,8.3,7,,1,4.16,8.67,10,9.1
01/28/2025,Gonzaga,98,Oregon St.,60,15,12.24,,,,,10.81,13,14.03,,2.19,11.02,11,0,13.8,12.79,,15.43,12.9,9,,7,13.3,14.78,11,14.4
01/28/2025,Kansas,91,Central Florida,87,13,12.2,,,,,14.25,14,14.34,,3.88,12.61,11,0,16.2,14.03,,12.91,13.1,8,,1,10.8,11.11,14,13.9
01/28/2025,Kent St.,75,Bowling Green,57,12,12.02,,,,,14.9,12,11.96,,2.47,12.58,10.8,0,9.8,11.41,,11.71,11.8,12,,18,8.58,12.06,10,12.4
01/28/2025,Louisville,72,Wake Forest,59,10.5,8.26,,,,,2.86,9,7.96,,3.82,12.67,6.5,0,12.7,6.87,,10.65,9.7,12,,7,1.26,8.06,14,9.5
01/28/2025,Miami-Ohio,89,Eastern Michigan,80,10,11.48,,,,,11.07,11.5,9.88,,1.9,11.61,8.8,0,14.4,12.19,,9.36,11.2,12,,15,8.82,11.4,11,12.4
01/28/2025,Michigan St.,73,Minnesota,51,14,14.31,,,,,13.74,12.5,14.08,,1.59,15.47,11.2,0,16.2,13.64,,13.68,14.9,16,,14,12.21,16.7,14,15.6
01/28/2025,Morehead St.,66,Southern Indiana,65,7,6.57,,,,,2.4,7.5,6.52,,3.06,4.54,7.4,0,3.6,6.76,,6.68,6,7,,14,8.24,9.15,4,6.2
01/28/2025,Northern Illinois,70,Akron,80,-15.5,-14.7,,,,,-15.71,-15,-13.62,,2.89,-20.14,-13.6,0,-14.1,-12.29,,-16.89,-14.8,-11,,-18,-9.6,-12.79,-18,-13.7
01/28/2025,Notre Dame,71,Georgia Tech,68,8.5,7.43,,,,,7.86,9,8.61,,1.39,6.83,7.5,0,8.3,7.17,,8.34,7.8,5,,10,5.14,5.59,6,8.4
