date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
12/19/2023,Florida International,68,Stetson,80,4.5,2.89,,,,,-2.02,3.5,5,3,1.94,3.71,,0,3.5,3.45,,,,10,,,3.09,,3,3.3
12/19/2023,Florida St.,91,North Florida,75,16,14.55,,,,,13.04,19,18.58,5,4.54,21.42,,0,11.3,13.78,,,,24,,,12.87,15.1,17,17.4
12/19/2023,Furman,76,Presbyterian,61,13.5,11.78,,,,,4.44,14.5,12.43,14,3.03,13.82,,0,11.9,10.1,,,,14,,,13.84,,12,13.5
12/19/2023,Georgia Southern,42,Florida Gulf Coast,53,-3,-1.54,,,,,-1.85,1.5,-4.14,5,3.58,-4.59,,0,-0.9,-1.59,,,,4,,,-1.36,1.81,-8,0.2
12/19/2023,High Point,74,NC Greensboro,63,2,1.41,,,,,4.31,1.5,-1.72,2,2.64,3.5,,0,4.7,2.53,,,,3,,,-1.53,-2.92,2,1.2
12/19/2023,Indiana,69,Morehead St.,68,11.5,10.29,,,,,6.93,13.5,10.77,8,2.87,10.9,,0,6.8,8.05,,,,15,,,15.2,14.07,11,11.2
12/19/2023,Indiana St.,90,Tennessee St.,69,17.5,20.49,,,,,25.59,17,16.99,20,3.42,26.73,,0,22.3,17.45,,,,28,,,16.86,19.25,20,19.7
12/19/2023,James Madison,87,Coppin St.,48,28.5,30,,,,,34.75,28.5,29.58,31,3.71,35.62,,0,30.1,30.53,,,,24,,,22.15,28.44,28,29.8
12/19/2023,Loyola-Chicago,72,Charleston Southern,59,17.5,15.64,,,,,13.68,17.5,18.24,11,3.15,21.82,,0,12.7,14.78,,,,18,,,15.5,14.25,16,18.4
12/19/2023,Maryland,73,Nicholls St.,67,19,18,,,,,16.56,20,17.42,23,3.74,14.73,,0,21.1,17.15,,,,20,,,20.39,20.47,10,19.2
12/19/2023,Memphis,77,Virginia,54,3.5,3.49,,,,,0.97,2,2.34,5,2.66,-0.28,,0,8.3,3.31,,,,-9,,,2.89,7.21,2,3.2
12/19/2023,Mercer,84,Queens,65,2.5,0.04,,,,,-1.43,1,3.17,-2,2.59,0.57,,0,-3.1,-0.91,,,,,,,4.54,,-2,1.5
12/19/2023,Michigan,101,Florida,106,-3,-0.36,,,,,-0.36,-2,-3.81,2,2.4,-2.9,,1,3.4,-2.36,,,,-8,,,1.99,0.85,-2,-0.4
12/19/2023,Mississippi,74,Troy St.,53,13,9.55,,,,,6.35,12.5,12.66,4,2.85,11.73,,0,7.2,10.7,,,,23,,,10.58,9.69,10,12.6
12/19/2023,Montana St.,89,Southern Utah,88,3,1.89,,,,,6.19,2.5,0.76,-2,2.43,3.38,,0,-0.7,2.12,,,,10,,,0.96,4.73,2,1.5
12/19/2023,Notre Dame,45,Citadel,65,9,8.77,,,,,6.66,8.5,7.93,9,2.81,8.71,,0,12.1,5.64,,,,15,,,14.18,,6,8.7
12/19/2023,Providence,72,Marquette,57,-4.5,-3.94,,,,,-3.01,-4.5,-5.53,-3,2.03,-7.22,,0,-6.3,-1.61,,,,1,,,-1.32,,-4,-3.5
12/19/2023,SMU,89,Houston Christian,53,27,25.39,,,,,25.87,25.5,26.49,22,3.15,32.22,,0,23.1,24.85,,,,,,,24.66,26.83,21,26.9
12/19/2023,SW Missouri St.,79,Lindenwood,57,17.5,20.43,,,,,22.91,18,16.72,18,3.03,21.79,,0,24.5,18.71,,,,,,,23.84,22.32,16,19.5
12/19/2023,Siena,74,Cornell,95,-13.5,-15.74,,,,,-12.12,-14.5,-15.92,-14,5.6,-26.23,,0,-18.3,-15.09,,,,-9,,,-5.88,,-20,-14.1
12/19/2023,South Carolina,72,Winthrop,62,10,9.72,,,,,9.93,9.5,9.49,7,2.4,11.58,,0,9.5,5.42,,,,16,,,9.31,13.81,12,9.2
12/19/2023,Southern Illinois,76,North Dakota St.,63,8.5,11.14,,,,,15.84,9,7.71,7,3.13,16.27,,0,12.5,10.5,,,,12,,,8.75,11.16,12,9.7
12/19/2023,St. Mary's,71,Middle Tenn St.,34,15,16.02,,,,,13.57,15.5,17.52,17,2.27,18.53,,0,16.9,14.3,,,,8,,,15.96,,12,18.4
12/19/2023,Stephen F. Austin,75,New Mexico St.,72,11,11.22,,,,,8.93,9,12.4,15,3.54,13.42,,0,14.6,12.52,,,,10,,,3.33,11.64,8,12.4
12/19/2023,Tulsa,79,Miss Valley St.,50,24,23.81,,,,,22.95,23.5,24.72,18,3.45,31.41,,0,23.3,22.45,,,,22,,,23.65,,24,23.8
12/19/2023,UC Davis,61,Montana,73,1.5,0.27,,,,,-0.49,1,3.02,0.01,2.81,-4.32,,0,-0.7,4.13,,,,1,,,2.1,0.62,-4,2.3
12/19/2023,UCLA,72,CS Northridge,76,18,19.46,,,,,15.87,20.5,21.39,22,6.06,16.32,,0,24.8,11.65,,,,12,,,27.08,27.18,10,18.3
12/19/2023,Valparaiso,61,Samford,79,-8.5,-8.12,,,,,-11.35,-7.5,-9.27,-12,3,-10.53,,0,-9.2,-7.54,,,,-14,,,-2.24,-4.92,-7,-7.1
12/19/2023,Vanderbilt,62,Western Carolina,63,4,1.7,,,,,-2.73,2.5,2.97,0.01,3.87,-2.77,,0,4.1,0.12,,,,-6,,,9.37,5.72,-1,1.2
12/19/2023,Wright St.,92,Miami-Ohio,82,11.5,8.75,,,,,10.68,11,9.63,10,1.9,10.56,,0,4.1,8.91,,,,8,,,7.68,8.17,9,8.8
12/20/2023,Arizona,87,Alabama,74,7,5.11,,,,,5.74,6.5,7.67,3,2.48,9.41,,1,2.9,5.36,,,,7,,,1.34,,5,5.6
12/20/2023,Arizona St.,46,Northwestern,65,-4,-3.4,,,,,-3.46,-5.5,-4.08,-3,1.61,-5.5,,1,-0.5,-4.99,,,,-5,,,-2.33,,-2,-4.7
12/20/2023,Belmont,74,Arkansas St.,70,5,7.2,,,,,8.53,5,6.21,10,2.25,5.7,,0,7.6,3.92,,,,11,,,10.73,,7,5.1
12/20/2023,Cal St. Fullerton,67,Pacific,56,12.5,13.4,,,,,10.65,12.5,10.11,19,3.68,15.56,,0,17.2,16.78,,,,13,,,7.71,10.83,12,14.2
12/20/2023,California,71,UC San Diego,67,8.5,4.29,,,,,5.51,7.5,7.22,3,3.01,0.56,,0,-0.7,7.05,,,,,,,7.74,,3,5.2
12/20/2023,Central Arkansas,54,Western Illinois,65,2,-0.9,,,,,3.94,0,-2.05,-3,2.1,-1.75,,0,-2.8,0.24,,,,3,,,-0.03,-1.94,-2,0.4
12/20/2023,Chicago St.,55,Bethune Cookman,54,7,4.17,,,,,-0.93,6.5,4.63,8,3.06,7.32,,0,0.2,4.49,,,,6,,,4.88,6.14,1,6
12/20/2023,Creighton,66,Villanova,68,9,8.6,,,,,10.7,7,10.28,7,1.99,9.36,,0,6.8,10.56,,,,3,,,5.69,10.17,6,9.4
12/20/2023,Dayton,91,Oakland,67,11.5,12.36,,,,,12.53,11,12.17,14,1.2,11.3,,0,11.3,10.62,,,,8,,,13.52,,12,13.8
12/20/2023,Delaware,85,Rider,88,10,13.11,,,,,16.3,10.5,9.68,12,3.1,18.25,,0,13.6,11.91,,,,23,,,8.45,,15,12.8
12/20/2023,Duke,78,Baylor,70,3,1.03,,,,,-2.27,0,-1.3,2,2.51,-0.2,,1,5.9,2.72,,,,10,,,-1.01,,2,1.4
12/20/2023,East Carolina,79,Delaware St.,50,12,12.6,,,,,15.9,10,11.25,10,3.2,11.51,,0,14,9.62,,,,18,,,17.9,15.88,8,11.9
12/20/2023,East Tennessee St.,70,Mo Kansas City,57,5,7.15,,,,,5.56,3.5,5.36,11,2.7,4.18,,0,10.5,6.19,,,,6,,,7.44,10.84,4,6.4
12/20/2023,Evansville,82,Tennessee Tech,51,9.5,12.61,,,,,19.69,9,9.21,9,4.11,16.88,,0,15.6,11.41,,,,17,,,7.02,,12,12.7
12/20/2023,Georgia,94,Mount St. Marys,82,12,13.4,,,,,15.03,12.5,11.53,7,4.09,21.34,,0,10.5,13.74,,,,16,,,13.82,10.22,18,12.8
12/20/2023,Gonzaga,100,Jackson St.,76,26,27.11,,,,,33.68,27,25.35,28,4.43,27.13,,0,28.1,23.63,,,,31,,,32.48,28.92,18,25.8
12/20/2023,Grand Canyon,76,Sam Houston St.,64,15.5,13.98,,,,,19.61,14,12.06,14,4.08,20.41,,0,12.9,14.8,,,,16,,,7.19,9.41,16,13.4
12/20/2023,Iowa,103,MD Baltimore Co,81,26.5,25.86,,,,,22.78,25.5,23.05,24,2.48,31.45,,0,25.8,26.07,,,,22,,,27.02,26.16,27,25.3
12/20/2023,NC Central,79,Longwood,70,-6,-3.05,,,,,-1.59,-4.5,-6.26,1,2.87,-8.43,,0,,-2.09,,,,-8,,,-2.09,-0.72,-4,-3.3
12/20/2023,Nebraska,83,North Dakota,75,18.5,19.17,,,,,23.1,19.5,18.49,13,3.71,25.63,,0,19.1,16.16,,,,32,,,17.14,,20,19.9
12/20/2023,New Mexico,78,UC Irvine,65,9.5,7.08,,,,,6.55,8,8.13,6,1.4,8.03,,0,5.8,8.84,,,,12,,,4.83,8.53,6,8.1
12/20/2023,North Carolina St.,82,Saint Louis,70,12,12.47,,,,,11.1,12,14.03,14,2.53,14.73,,0,11.8,15.03,,,,11,,,7.2,9.64,13,14.2
12/20/2023,Oklahoma,69,North Carolina,81,-3,0.53,,,,,3.23,-1,-4.86,1,2.32,2.25,,1,1.3,-0.66,,,,5,,,0.03,,1,1.5
12/20/2023,Oklahoma St.,76,Wofford,70,14,12.53,,,,,14.52,13,11.71,10,1.76,11.65,,0,11.8,13.28,,,,14,,,14.42,14.63,10,13.3
12/20/2023,Pittsburgh,62,IPFW,48,14,13.26,,,,,9.74,13.5,12.46,12,2.21,15.13,,0,10.2,13.42,,,,9,,,13,15.83,16,14.8
12/20/2023,Rice,82,Prairie View,56,9.5,7.63,,,,,7.1,9,9.4,9,1.71,7.68,,0,4.8,9.44,,,,14,,,8.49,5.45,6,8.9
12/20/2023,SE Louisiana,48,Grambling St.,47,5,5.24,,,,,5.48,7,6.58,4,1.32,6.65,,0,5,6.87,,,,4,,,4.15,4.47,3,6.2
12/20/2023,San Francisco,82,Northern Arizona,41,17,17.01,,,,,20.83,14.5,17.2,12,2.63,20.49,,0,16.1,19.04,,,,13,,,15.48,15.56,16,17.4
12/20/2023,San Jose St.,81,Santa Clara,78,-4,-0.75,,,,,1.26,-1,-3.36,0.01,2.29,-1.77,,0,3,1.87,,,,1,,,-2.37,-3.14,-3,0
12/20/2023,Seattle,79,Louisiana Tech,73,1.5,2.44,,,,,-1.28,1,1.02,5,2.13,2.26,,0,6.1,3.49,,,,6,,,0.78,3.25,2,1.8
12/20/2023,Seton Hall,75,Connecticut,60,-8.5,-10,,,,,-11.48,-11,-10.32,-13,2.72,-10.77,,0,-13.1,-8.83,,,,-5,,,-5.63,-12.48,-6,-8.4
12/20/2023,St. Francis (PA),73,Robert Morris,75,-4.5,-3.96,,,,,-6.13,-4,-6.36,0.01,2.59,-7.14,,0,,-4.66,,,,6,,,-1.73,,-4,-1.7
12/20/2023,St. John's,81,Xavier,66,5.5,3.18,,,,,3.54,4.5,5.17,5,1.73,0.78,,0,2.7,5,,,,-4,,,0.81,,2,3.6
12/20/2023,Toledo,60,Vermont,86,5,4.68,,,,,1.86,3.5,3.87,3,2.09,9.11,,0,4.9,4.09,,,,7,,,4.68,3.18,7,5.1
12/20/2023,UC Santa Barbara,94,Howard,81,9,7.91,,,,,11.2,9,8.34,8,2.3,8.69,,0,3.9,4.86,,,,15,,,10.65,6.49,9,8
12/20/2023,UTEP,67,Norfolk St.,65,6.5,3.96,,,,,7.04,6,5.59,1,2.19,4.11,,0,0.9,3.03,,,,7,,,6.58,4.89,2,4.5
12/20/2023,Utah,85,Bellarmine,43,20.5,20.44,,,,,23.31,20,20.15,18,2.79,25.57,,0,19,17.29,,,,,,,17.78,,22,20.9
12/20/2023,Utah Valley,63,Liberty,79,-5,-5.67,,,,,-8.79,-6,-7.53,-4,3.04,-10.2,,0,-4.7,-8.34,,,,-8,,,-0.36,-2.91,-4,-5.9
12/20/2023,West Virginia,65,Radford,66,7,7.24,,,,,2.92,5.5,7.03,5,3.03,7.46,,0,7.9,4.01,,,,7,,,13.55,9.91,8,6.6
12/20/2023,Wyoming,78,South Dakota St.,65,-5,-2.45,,,,,-0.57,-5,-4.89,-2,3.17,-5.16,,1,-0.5,-5.93,,,,-3,,,1.15,3.07,-6,-3.7
12/21/2023,Air Force,79,Northern Colorado,83,7.5,7.41,,,,,9.94,7,7.11,7,1.65,6.17,,0,10.2,5.54,,,,13,,,6.36,7.03,6,8.7
12/21/2023,Akron,94,Gardner Webb,90,10,11.72,,,,,12.6,10,9.55,14,2,12.56,,0,13.2,13.11,,,,20,,,9.4,12.72,8,12.1
12/21/2023,Appalachian St.,63,NC Asheville,76,9,9.01,,,,,10.46,11,6.09,7,3.44,16.54,,1,11.2,8.82,,,,20,,,4.31,6.35,10,9.3
12/21/2023,Arkansas,83,Abilene Christian,73,15.5,15.32,,,,,14.35,15,14.56,14,1.43,17.05,,0,17.4,14.69,,,,11,,,15.91,15.75,13,16.5
12/21/2023,Arkansas-Little Rock,60,Jacksonville St.,90,2.5,1.19,,,,,2.31,1.5,1.69,-2,2.3,4.35,,0,1.3,0.92,,,,8,,,-1.43,-1.82,4,2.6
12/21/2023,Boston College,85,Lehigh,69,16.5,16.2,,,,,18.53,16.5,12.28,15,2.34,20.54,,0,15.9,16.2,,,,24,,,15.07,,17,15.3
12/21/2023,Bradley,75,SIU Edwardsville,64,11,13.4,,,,,10.83,12,12.95,13,1.93,14.33,,0,13.5,11.08,,,,21,,,15.35,17.18,12,13.8
12/21/2023,Cal Poly SLO,66,Nebraska Omaha,53,0,-0.67,,,,,-3.44,-2,-3.08,-1,2.39,-0.77,,0,0.1,2.54,,,,-1,,,0.97,2.95,-4,-1
12/21/2023,Cal Riverside,82,Idaho,67,6.5,4.94,,,,,1.07,7,6.43,5,2.95,1.62,,0,4.4,6.07,,,,-3,,,7.74,9.79,1,6.3
12/21/2023,Central Florida,69,Florida A&M,56,24.5,28.13,,,,,31.74,24,22.93,31,3.93,27.49,,0,34.6,28.35,,,,27,,,28.11,29.8,22,25.3
12/21/2023,Central Michigan,75,Detroit,63,7.5,2.57,,,,,5.35,4,4.51,-2,2.67,4.58,,0,-0.6,4.57,,,,18,,,0.52,0.43,4,4.3
12/21/2023,Charleston,89,St. Joseph's PA,82,2.5,-0.26,,,,,-5.37,1.5,-1.03,5,3.72,-5.07,,0,-0.7,0.9,,,,-8,,,3.25,4.04,-4,0.4
12/21/2023,Cleveland St.,90,Western Michigan,77,9.5,11.83,,,,,15.26,11,9.93,14,2.31,11.02,,0,12.4,13.81,,,,12,,,8.94,10.13,9,13.8
12/21/2023,Coastal Carolina,82,North Carolina A&T,85,9.5,11.25,,,,,14.92,10,9.61,12,1.88,12.72,,0,10.3,10.36,,,,10,,,7.99,11.52,12,11.1
12/21/2023,Colorado,98,Utah Tech,71,23.5,22.14,,,,,29.95,22.5,22.36,22,4.32,27.81,,0,17.1,21.81,,,,,,,19.58,17.92,18,24.9
12/21/2023,Davidson,62,South Carolina Upstat,59,15,13.09,,,,,13.72,14,12.32,12,2.89,19.27,,0,10.8,8.17,,,,28,,,14.59,14.37,12,13.7
12/21/2023,Eastern Michigan,72,Hampton,69,4,2.92,,,,,0.01,3.5,3.95,-2,3.09,7,,0,-0.1,1.59,,,,14,,,5.25,6.79,2,4.7
12/21/2023,Fairleigh Dickinson,69,Fairfield,92,-2.5,0.47,,,,,3,0,-1.02,2,4.6,-8.36,,0,3.3,4.27,,,,5,,,-0.78,7.34,-5,-0.1
12/21/2023,Florida International,82,Maine,74,3.5,3.11,,,,,-0.27,1,5.43,6,2.42,0.1,,0,3.4,3.12,,,,1,,,5.98,,1,3.2
12/21/2023,Fordham,80,Central Conn. St.,82,10.5,10.59,,,,,9,10.5,9.47,11,2.29,9.96,,0,11.5,8.35,,,,8,,,14.01,14.84,8,9.8
12/21/2023,George Washington,79,Alcorn St.,75,16.5,18.06,,,,,23.58,14,11.83,16,4.3,24.65,,0,19.2,17.06,,,,24,,,12.85,17.38,22,16
12/21/2023,Harvard,74,Holy Cross,72,16,19.46,,,,,17.46,16.5,17.93,20,2.9,25.16,,0,23.2,15.53,,,,22,,,16.85,19.35,20,19.1
12/21/2023,Hawaii,69,Portland,56,9,10.07,,,,,11.64,8.5,7.65,10,2.17,14.75,,0,8.5,9.92,,,,19,,,7.84,,10,10.3
12/21/2023,Houston,72,Texas St.,37,28,27.05,,,,,27.7,25.5,28.56,24,2.67,33.18,,0,25.9,25.34,,,,21,,,26.98,28.11,24,26.7
12/21/2023,Illinois St.,85,SE Missouri St.,64,14,11.51,,,,,10.55,14,9.53,8,2.99,18.26,,0,10.5,12.43,,,,18,,,8.45,12.78,11,13.6
12/21/2023,Illinois-Chicago,66,Incarnate Word,67,14.5,16.58,,,,,21.16,14.5,13.27,13,3.39,22.59,,0,18.4,15.42,,,,22,,,12.94,15.6,18,15.4
12/21/2023,Indiana,83,North Alabama,66,13.5,15.12,,,,,13.12,16,14.99,15,2.2,15.5,,0,15.7,12.19,,,,20,,,18.95,18.4,13,14.4
12/21/2023,Iona,85,Colgate,65,1.5,-0.95,,,,,-4.08,-1.5,-3.47,-4,2.67,-2.81,,0,1.5,-0.66,,,,-2,,,2.78,2.28,1,-2
12/21/2023,Iowa St.,80,Eastern Illinois,48,31.5,31.2,,,,,27.28,30,32.01,29,4.04,41.22,,0,29.2,27.32,,,,25,,,31.7,33.33,30,30.9
12/21/2023,Kansas St.,69,Wichita St.,60,5.5,3.54,,,,,1.55,4.5,4,6,1.96,3.63,,1,3.5,4.85,,,,4,,,3.88,4.41,-1,4.6
12/21/2023,LSU,87,Lamar,66,17,13.86,,,,,11.08,16.5,16.45,11,3.82,14.41,,0,12.2,16.56,,,,9,,,19.26,16,6,15.6
12/21/2023,Lafayette,60,Quinnipiac,78,-4,-2.7,,,,,-7.36,-1.5,-1.88,-4,2.67,-2.36,,0,-2.9,-5.24,,,,-8,,,-2.57,1.67,1,-3.4
12/21/2023,Louisville,76,Kentucky,95,-14,-14.12,,,,,-16.79,-12.5,-14.46,-13,2.56,-17.3,,0,-15.6,-13.3,,,,-16,,,-8.65,-14.03,-16,-12.1
12/21/2023,Marshall,69,NC Wilmington,78,1.5,-0.14,,,,,-0.85,0,-3.7,1,2.34,1.56,,0,-3.6,-0.64,,,,-5,,,1.93,,3,0
12/21/2023,Massachusetts,70,Georgia Tech,73,2.5,1.15,,,,,3.84,1,-2.05,-1,3.76,5.72,,1,-2,-0.76,,,,10,,,-1.81,,8,0.4
12/21/2023,Miami-Florida,97,Stonehill,59,29.5,30.05,,,,,25.39,29.5,27.51,28,3.19,35.18,,0,32.5,28.32,,,,,,,32.12,33.92,28,29.6
12/21/2023,Michigan St.,99,Stony Brook,55,22.5,22.45,,,,,17.42,21.5,24.62,22,3.07,26.96,,0,23.6,17.15,,,,20,,,23.28,24.33,22,23.1
12/21/2023,Minnesota,80,Ball St.,63,12,13.48,,,,,14,12.5,12.56,12,2.27,17.14,,0,14.1,12.15,,,,15,,,9.5,,16,13.9
12/21/2023,Monmouth,77,Manhattan,71,9,10.95,,,,,10.08,12.5,9.72,10,2.9,16.93,,0,15.4,10.25,,,,10,,,8.3,10.4,8,10.4
12/21/2023,Norfolk St.,84,South Dakota St.,65,-4.5,-2.54,,,,,-1.7,-5,-6.54,0.01,3.08,-6.94,,1,2.3,-0.23,,,,-4,,,-4.61,-3.09,,-2.1
12/21/2023,Northern Illinois,63,Northern Iowa,76,-3.5,-0.29,,,,,-1.62,-1.5,-3.29,1,1.74,1.15,,0,0.5,-0.09,,,,4,,,-2.81,-0.12,2,0.4
12/21/2023,Ohio St.,78,New Orleans,36,24,25.54,,,,,24.04,24,23.36,25,2.83,29.89,,0,24.6,22.94,,,,31,,,28.23,29.86,22,25.5
12/21/2023,Old Dominion,87,TCU,111,-14,-16.08,,,,,-17.92,-16,-13.16,-17,2.76,-18.24,,1,-19.8,-15.62,,,,-8,,,-14.68,,-11,-17.3
12/21/2023,Oregon,84,Kent St.,70,6.5,7.39,,,,,7.52,6.5,7.54,6,1.77,6.37,,0,6.8,9.18,,,,-2,,,9.56,7.23,4,9.7
12/21/2023,Oregon St.,76,Idaho St.,57,7,7.65,,,,,6.08,7.5,8.51,5,2.3,9.22,,0,4.5,5.22,,,,9,,,11.11,8.75,10,8.1
12/21/2023,Penn St.,72,Le Moyne,55,20,23.24,,,,,22.46,21.5,21.66,,5.58,24.46,,0,31.4,18.06,,,,,,,31.09,,16,20.8
12/21/2023,Pepperdine,71,William & Mary,59,8.5,7.02,,,,,1.39,9.5,9.14,4,3.7,12.34,,0,1,7.59,,,,13,,,7.87,9.46,8,9.4
12/21/2023,Purdue,100,Jacksonville,57,32.5,31.31,,,,,27.66,32,31.74,28,4.76,43.19,,0,27.7,28.37,,,,33,,,29.12,30.23,34,33.1
12/21/2023,Rhode Island,71,New Hampshire,81,5.5,2.53,,,,,-4,4.5,5.43,1,3.11,3.43,,0,1,0.49,,,,5,,,7.2,3.25,3,4.5
12/21/2023,Richmond,72,Buffalo,66,16,20.53,,,,,23.28,17,18.63,18,4.19,26.19,,0,24.9,23.59,,,,28,,,12.9,16.04,20,21.8
12/21/2023,Sacred Heart,67,Dartmouth,57,3.5,4.85,,,,,6.28,4.5,6.5,3,1.98,5.43,,0,4.6,7.46,,,,7,,,0.99,,4,5.4
12/21/2023,San Diego,69,South Dakota,66,8.5,6.97,,,,,4.76,8.5,3.74,7,3.25,13.79,,0,2.5,8.28,,,,11,,,6.01,5.99,10,7.6
12/21/2023,San Diego St.,74,Stanford,60,8.5,8.64,,,,,9.66,8,8.77,7,2.31,12.64,,0,7.8,4.6,,,,7,,,6.69,10.94,10,8.3
12/21/2023,South Alabama,83,Alabama A&M,67,13,13.67,,,,,16.69,15.5,11.88,13,2.95,15.75,,0,9.4,10.54,,,,20,,,13.28,19.38,13,13.8
12/21/2023,St. Mary's,92,Northern Kentucky,56,15.5,15.32,,,,,17.14,15,16.11,15,2.32,19.49,,0,13.9,14.8,,,,17,,,15.46,12.11,12,17.2
12/21/2023,Syracuse,83,Niagara,71,16.5,20.64,,,,,22.59,19,19.01,19,3.06,26.78,,0,20.1,15.42,,,,26,,,21.07,,21,20.8
12/21/2023,Temple,56,Nevada,80,-8.5,-8.24,,,,,-13.18,-8,-8.21,-7,3.13,-11.12,,1,-3.1,-9.28,,,,-14,,,-4.49,,-8,-9.8
12/21/2023,Tennessee,65,Tarleton St.,46,23,22.64,,,,,20.72,22,24.53,18,2.2,25.52,,0,21.6,22.69,,,,,,,24.4,23.01,22,23.9
12/21/2023,Texas San Antonio,53,Army,63,6.5,6.28,,,,,4.56,6,6.87,6,1.33,7.03,,0,8.1,7.57,,,,10,,,5.96,,4,6.4
12/21/2023,Texas Southern,65,Samford,87,-6,-7.9,,,,,-13.34,-7,-6.47,-10,3.07,-12.14,,0,-7.2,-3.92,,,,-15,,,-5.08,-7.5,-8,-5.4
12/21/2023,Texas Tech,77,Texas Arlington,66,13.5,15.35,,,,,16.93,13.5,13.59,18,2.42,13.08,,0,16.9,14.71,,,,14,,,17.96,,11,16
12/21/2023,Troy St.,88,Eastern Kentucky,81,2.5,5.95,,,,,7.74,3.5,1.95,7,2.17,9.41,,0,5.7,5.1,,,,4,,,3.26,7.44,6,5.9
12/21/2023,UNLV,74,Hofstra,56,4.5,0.99,,,,,-1.47,5,3.59,0.01,3.74,4.54,,0,-6.4,4.76,,,,-1,,,2.45,,-2,3.4
12/21/2023,UTEP,78,Wyoming,67,2,2.13,,,,,2.95,2.5,4.58,1,3.15,-1.75,,0,2.1,8.02,,,,4,,,-0.13,-1.5,,3.9
12/21/2023,Virginia Tech,77,American,55,18,21.07,,,,,21.62,17,20.41,19,2.22,25.98,,0,20.2,18.34,,,,22,,,23.48,20.59,21,20.1
12/21/2023,Wake Forest,91,Presbyterian,68,22,19.68,,,,,17.5,20.5,18.35,19,2.21,24.86,,0,17.7,19.09,,,,25,,,20.48,,20,20.1
12/21/2023,Washington,73,Eastern Washington,66,15,15.65,,,,,22.43,14.5,14.26,9,5.36,25.46,,0,11.7,12.48,,,,26,,,10.77,14.49,20,15.9
12/21/2023,Washington St.,66,Boise St.,61,2,1.07,,,,,2.36,0,1.01,0.01,1.74,0.7,,1,3.2,-0.76,,,,6,,,-1.61,1.5,4,0.3
12/21/2023,Youngstown St.,75,Navy,65,10,9.03,,,,,9.89,11.5,10.44,10,2.25,10.74,,0,7.1,11.27,,,,22,,,4.74,9.53,6,10.6
12/22/2023,Auburn,82,Alabama St.,62,30.5,29.72,,,,,28.09,30.5,29.16,29,2.12,30.74,,0,27.7,30.64,,,,28,,,33.1,31.69,26,31.1
12/22/2023,Austin Peay,71,Ohio,67,-4,-5.8,,,,,-5.88,-2,-7.41,-8,3.36,-5.02,,0,-8.5,0.11,,,,-6,,,-5.84,-11.69,-3,-2.8
12/22/2023,BYU,101,Bellarmine,59,28,29.49,,,,,33.51,27,27.58,28,4.57,38.46,,0,32.8,24.34,,,,,,,22.86,27.49,30,29.9
12/22/2023,Baylor,107,Miss Valley St.,48,40,40.74,,,,,40.39,39,40.67,38,3.83,49.7,,0,39.1,37.99,,,,27,,,43.03,,37,40.8
12/22/2023,Boston,63,Umass Lowell,71,-4,-4.6,,,,,-7.65,-4.5,-6.8,-3,2.25,-4.92,,0,-7.3,-4.74,,,,-4,,,-1.89,,-2,-3.1
12/22/2023,Brown,71,Siena,67,10,16.74,,,,,14.32,13.5,15.04,18,3.75,21.02,,0,21,17.56,,,,8,,,8.59,15.23,20,16.6
12/22/2023,Bryant,104,Drexel,86,-3.5,-2.65,,,,,-0.82,-3.5,-2.98,-2,1.79,-6.26,,0,-4.3,-1.36,,,,-3,,,-2.43,-0.38,-4,-2
12/22/2023,CS Northridge,82,Montana St.,70,5,3.27,,,,,1.76,4,4.71,5,3.79,2.36,,0,4.2,11.01,,,,4,,,-1.01,-2.72,2,5.4
12/22/2023,Cincinnati,83,Stetson,75,19.5,19.44,,,,,17.51,18,19.56,15,2.91,24.64,,0,21,16.74,,,,26,,,17.46,22.52,21,19
12/22/2023,Clemson,109,Queens,79,21,22.8,,,,,23.3,21,22.49,21,2.47,28.47,,0,22.2,20.01,,,,,,,22.63,,21,24.1
12/22/2023,Florida,96,Grambling St.,57,26.5,25.45,,,,,27.3,26.5,25.45,21,3.58,33,,0,20.4,27.97,,,,35,,,24.87,24.57,24,25.9
12/22/2023,Florida St.,67,Winthrop,61,8.5,8.31,,,,,7.91,8.5,9.73,2,2.72,11.17,,0,6.8,6.44,,,,10,,,10.32,10.64,9,9.1
12/22/2023,Georgia,78,North Florida,60,17,14.46,,,,,16.45,15.5,14.44,9,3.38,20.29,,0,12,15.68,,,,25,,,10.48,13.02,17,16.2
12/22/2023,Hawaii,68,Georgia Tech,73,2.5,1.19,,,,,1.54,2.5,2.82,2,2.62,4.55,,0,-4.3,1.86,,,,12,,,-0.48,,,1.5
12/22/2023,High Point,78,Canisius,70,8,5.97,,,,,7.61,6.5,8.02,8,2.39,4.24,,0,6.8,8.07,,,,4,,,4.92,,1,5.1
12/22/2023,Kansas,75,Yale,60,15,15.67,,,,,14.98,15.5,17.97,15,2.47,19.26,,0,10.8,13.18,,,,12,,,16.07,18.06,16,15.4
